Word	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
silingise	0	0	0	0	0	0	0	0	0	0
silingiswa	0	1	0	0	0	0	0	0	0	0
ukulingisa	0	1	0	0	0	0	0	0	0	0
akucacile	1	0	0	0	0	0	1	0	0	1
okungavamile	0	0	0	0	0	0	0	0	0	0
ukuvuka	0	1	0	1	0	0	0	0	0	0
ukungakhulelwa	0	1	1	1	0	0	0	0	0	0
akunakulinganiswa	0	0	0	0	0	0	0	0	0	0
ngokungenakuqhathaniswa	0	0	0	0	0	0	0	0	0	0
ngokushesha	0	0	0	0	0	0	0	0	1	0
ngokushesha	1	1	0	1	0	0	0	0	0	0
okudumile	0	0	0	0	0	0	0	0	0	0
omkhulu	1	0	0	0	0	0	0	0	0	0
cwilisa	1	0	0	1	0	1	1	0	1	1
ukucwiliswa	0	0	0	0	0	0	0	0	0	0
umfuduki	0	0	0	0	0	1	0	0	0	0
ukufuduka	0	0	0	0	0	0	0	0	0	0
kuseduze	0	0	0	1	0	1	0	0	0	0
ukuziphatha okubi	0	1	1	0	1	1	0	1	0	0
ukuziphatha okubi	0	1	1	0	1	0	0	0	0	0
okungafi	1	0	0	0	0	0	0	0	0	0
ukungafi	0	0	0	1	0	0	0	0	0	0
ayinakususwa	1	1	0	0	0	0	0	0	0	1
i-immune	0	0	0	0	0	0	0	0	0	0
ukuzivikela	0	0	0	0	0	0	0	0	0	0
ukugoma	0	0	0	0	0	0	0	0	0	1
ayinakuguquguquka	0	0	0	0	0	0	0	0	0	0
imp	0	0	0	0	0	0	0	0	0	0
umthelela	0	0	0	0	0	0	0	0	0	0
ukulimaza	0	1	0	0	0	0	0	0	0	0
ukukhubazeka	0	1	0	0	0	0	0	0	0	0
banikeze	1	0	0	0	0	0	0	0	0	1
ukungakhethi	1	0	0	0	0	0	0	0	0	1
ukungakhethi	1	0	0	0	0	0	0	0	0	1
ezingapheli	0	1	0	0	0	0	0	0	0	0
unomusa	0	0	0	0	0	0	0	0	0	0
ukubekezela	0	1	0	0	0	0	0	0	0	0
ukubekezela	0	1	0	1	0	0	0	0	0	0
impeach	0	1	0	0	1	1	0	0	0	0
impeachment	0	1	0	0	0	0	0	0	0	0
engacabangeki	1	0	0	0	0	0	0	0	0	1
khubaza	0	1	0	0	0	0	0	0	0	0
ukuvimbela	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
kusondela	0	0	0	1	0	1	0	0	0	0
ukungenakwenzeka	0	0	0	0	0	0	0	0	0	1
okubalulekile	0	0	0	0	0	0	0	0	0	0
imperceptible	0	0	0	0	0	0	0	0	0	0
ukungapheleli	0	1	0	0	0	0	0	0	0	0
ngokungaphelele	0	1	0	0	0	0	0	0	0	0
umbuso	0	0	0	0	0	0	0	0	0	0
ukungapheleli	0	0	1	0	0	1	0	0	0	0
okungenakulungiswa	0	0	0	0	0	0	0	0	0	0
okungenasintu	0	0	0	0	0	0	0	0	0	0
uzenzele	0	1	0	0	0	0	0	0	0	0
ukuzenza ongeyena	0	1	0	0	0	0	0	0	0	0
kungabonakali	1	0	0	0	0	0	0	0	0	0
isisusa	0	0	0	0	0	0	0	0	0	0
ungenakunyakaziswa	0	1	0	0	0	0	0	0	0	0
implant	0	0	0	0	0	0	0	0	0	0
ukufakwa endaweni	0	0	0	0	0	0	0	0	0	0
ifakwe	0	0	0	0	0	0	0	0	0	0
sebenzisa	0	0	0	0	0	0	0	0	0	0
implicate	0	1	1	0	0	0	0	0	0	0
okufakiwe	0	0	0	0	0	0	0	0	0	0
impendulo	0	0	0	0	0	0	0	0	0	0
kuchazwe	0	0	0	0	0	0	0	0	0	0
ngicela	0	0	0	0	0	0	0	0	0	0
implosion	0	0	0	0	0	0	0	0	0	0
kusho	0	0	0	0	0	0	0	0	0	0
ukungabi nalutho	0	1	0	0	1	0	0	0	0	0
ukungenisa	0	0	0	0	0	0	0	0	0	0
ukubaluleka	1	0	0	1	0	0	0	0	0	0
kubalulekile	1	0	0	0	0	0	0	0	0	1
ukungeniswa	0	0	0	0	0	0	0	0	0	0
ukuphoqa	0	0	0	0	0	0	0	0	0	0
ukuphoqa	0	0	0	0	0	0	0	0	0	0
imposition	0	1	0	0	0	0	0	0	0	0
akunakwenzeka	0	0	0	0	0	0	0	0	0	0
akunakwenzeka	0	1	0	0	0	0	0	1	0	0
ukungabi namandla	0	1	1	0	0	1	0	1	0	0
engenamandla	0	1	0	0	0	0	0	0	0	0
umfutho	0	1	0	0	0	0	0	0	0	0
okungenakwenzeka	0	1	0	0	0	0	0	0	0	0
umxhwele	1	0	0	0	0	0	0	0	0	0
umqondo	1	0	0	0	0	0	0	0	0	0
okungaqondakali	0	0	0	0	0	0	0	0	0	1
imprint	0	0	0	0	0	0	0	0	0	0
ukuboshwa	0	1	0	0	0	0	0	0	0	0
eboshiwe	0	1	1	0	1	1	0	1	0	0
ukuboshwa	0	1	1	0	1	1	0	1	0	0
okungenakwenzeka	0	0	0	0	0	0	0	0	0	0
impromptu	0	0	0	0	0	0	0	0	0	0
ukungalungile	0	1	0	0	0	0	0	0	0	0
phuthukisa	1	0	0	1	0	0	1	0	0	1
ngcono	1	0	0	0	0	0	0	0	0	0
ngcono	1	0	0	0	0	0	1	0	0	1
ngcono	1	0	0	0	0	0	0	0	0	0
i-improvisation	0	0	0	0	0	0	0	0	1	0
hlehlisa	1	0	0	1	0	0	0	0	1	0
ngcono	0	0	0	0	0	0	0	0	0	0
okungenangqondo	0	1	0	0	0	0	0	1	0	0
isisusa	0	0	0	0	0	0	0	0	0	0
ukungabi namlandu	0	0	0	0	0	0	0	0	0	0
okungcolile	0	1	0	0	1	0	0	0	0	0
ukungcola	0	1	0	0	1	0	0	0	0	0
imputation	0	1	0	0	0	0	0	0	0	0
ukungakwazi	0	1	0	0	0	0	0	1	0	0
ayitholakali	0	1	0	0	0	0	0	0	0	0
okungalungile	0	1	0	0	0	0	0	0	0	0
ukungasebenzi	0	1	0	0	0	0	0	0	0	0
ungasebenzi	0	0	0	0	0	0	0	0	0	0
ukungasebenzi	0	0	0	0	0	0	0	0	0	0
ayisebenzi	0	0	0	0	0	0	0	0	0	0
ukungasebenzi	0	1	0	0	0	0	0	0	0	0
NO TRANSLATION	0	1	0	0	0	0	0	0	0	0
ayanele	0	1	0	0	0	0	0	1	0	0
akuvumelekile	0	1	1	0	1	0	0	0	0	0
okungaziwa	0	0	0	0	0	0	0	0	0	0
ngokungazi	0	0	0	0	0	0	0	0	0	0
kungenakunqunywa	1	0	0	0	0	0	0	0	0	0
inane	0	1	0	0	0	0	0	0	0	0
angaphili	0	0	0	0	0	0	0	0	0	0
ayitholakali	0	1	0	0	0	0	0	0	0	0
akufanelekile	0	1	1	0	1	0	0	1	0	0
ukungabi nalutho	0	1	1	0	0	0	0	0	0	0
inaudible	0	1	0	0	0	0	0	0	0	0
ukuvula	0	0	0	1	0	0	0	0	0	0
ukuvula	0	0	0	0	0	0	0	0	0	0
ukuvulwa	1	0	0	1	0	0	1	0	0	1
izalwa	0	0	0	0	0	0	0	0	0	0
inbred	0	0	0	0	0	0	0	0	0	0
okungenakwenzeka	0	1	0	0	0	0	0	0	0	0
i-incandescent	0	0	0	0	0	0	0	0	0	0
ayinakwenzeka	0	0	0	0	0	0	0	0	0	0
ukukhubazeka	0	1	0	0	0	0	0	0	0	0
ukuboshwa	0	1	1	0	1	1	0	1	0	0
uma kwenzeka	0	1	1	0	1	1	0	1	0	0
incendiary	0	1	1	0	0	1	0	0	1	0
impepho	0	1	1	0	0	0	0	0	0	0
ukukhuthaza	0	0	0	0	0	0	0	0	0	0
ukuqala	0	0	0	0	0	0	0	0	0	0
engapheli	0	1	0	0	0	0	0	0	0	0
ngokungapheli	0	0	0	0	0	0	0	0	0	0
umlingani	0	1	1	0	1	1	0	1	0	0
incestuous	0	1	0	0	1	0	0	0	0	0
intshi	0	0	0	0	0	0	0	0	0	0
isigameko	0	0	0	0	0	0	0	0	0	0
isigameko	0	0	0	0	0	0	0	0	1	0
ngokulandelana	0	0	0	0	0	0	0	0	0	0
ukushisa	0	1	0	0	0	0	0	0	0	0
umlutha	0	0	0	0	0	0	0	0	0	0
ukuphoqwa	0	0	0	0	0	0	0	0	0	0
okungaqondakali	1	0	0	0	0	0	0	0	0	0
khuthaza	0	1	1	1	0	1	0	0	0	0
ukugqugquzela	0	0	0	0	0	0	0	0	0	0
ukunyakaza	0	1	0	0	0	0	0	0	0	0
ukuthambekela	0	0	0	0	0	0	0	0	0	0
sondela	0	0	0	0	0	0	0	0	0	1
i-inclin	0	0	0	0	0	0	0	0	0	0
faka	1	0	0	0	0	0	0	0	0	0
kufakiwe	1	0	0	0	0	0	0	0	0	0
kufaka phakathi	1	0	0	0	0	0	0	0	0	0
ukufakwa	0	0	0	0	0	0	0	0	0	1
okubandakanya	1	0	0	0	0	0	0	0	0	0
incognito	0	0	0	0	0	0	0	0	0	0
okungahambi kahle	0	1	0	0	0	0	0	0	0	0
imali	1	1	0	1	0	0	1	1	0	1
engenayo	0	0	0	0	0	0	0	0	0	0
akuhambisani	0	1	1	0	1	0	0	1	0	0
ukungakwazi kahle	0	1	0	0	0	0	0	0	0	0
engakwazi	0	1	1	0	0	0	0	1	0	0
ngokungapheli	0	0	0	0	0	0	0	0	0	0
ukuphelele	0	1	0	0	0	0	0	0	0	0
okungenakuqondakala	0	1	0	0	0	0	0	0	0	0
okungaqondile	0	0	0	0	0	0	0	0	0	0
okungavumelani	0	1	1	0	0	0	0	0	0	0
okungapheli	0	1	0	0	0	0	0	1	0	0
ukungacabangi	0	1	1	0	1	0	0	1	0	0
ukungahambisani	0	1	0	0	0	0	0	0	0	0
okungaqondakali	0	0	0	0	0	0	0	0	0	0
ukungabikho	0	0	0	0	0	0	0	0	1	0
okungahambi kahle	0	1	1	0	1	0	0	1	0	0
faka	0	0	0	0	0	0	0	0	0	0
ukufakwa	0	0	0	0	0	0	0	0	0	0
akulungile	0	1	0	0	0	0	0	0	0	0
ukwanda	1	0	0	0	0	0	0	0	0	0
yanda	0	0	0	0	0	0	0	0	0	0
abangenakho	0	1	1	0	1	0	0	0	0	0
ukunyuka	0	0	0	0	0	0	0	0	0	0
ukuxoshwa	0	1	0	0	0	1	0	1	0	0
ukushiswa	0	0	0	0	0	0	0	0	0	0
incubus	0	1	0	0	1	1	0	0	0	0
faka	0	1	0	0	0	0	0	0	0	0
ayinakuphulukiswa	0	1	1	0	1	1	0	1	0	0
incursion	0	1	0	0	0	1	0	0	0	0
inkokhelo	0	0	0	0	0	0	0	0	0	0
indecency	0	0	1	0	1	0	0	0	0	0
ukungcola	0	1	0	0	1	0	0	0	0	0
ukungacabangi	0	1	0	0	0	0	0	0	0	0
ukunganaki	0	1	0	0	0	0	0	0	0	0
ezingenakulungiswa	0	1	0	0	0	1	0	0	0	0
linganakwenzeka	1	0	0	0	0	0	0	0	0	1
ukukhokhelwa	0	0	0	0	0	0	0	0	0	0
hlonipha	0	1	0	0	0	0	0	0	0	0
indemnity	1	0	0	0	0	0	0	0	0	1
indent	0	0	0	0	0	0	0	0	0	1
indentation	0	0	0	0	0	0	0	0	0	0
indenture	0	1	1	0	0	0	0	0	0	0
ukuzimela	1	0	0	1	0	0	1	0	1	1
ozimele	0	0	0	0	0	0	0	0	0	0
okungaqondakali	0	0	0	0	0	0	0	0	0	0
engabhubhi	1	0	0	0	0	0	0	0	0	1
okungapheliyo	0	1	0	0	0	0	0	0	0	0
inkomba	0	0	0	0	0	0	0	0	0	0
ekhombisa	0	0	0	0	0	0	0	0	0	0
inkomba	0	0	0	0	0	0	0	0	0	0
okubonisa	0	0	0	0	0	0	0	0	0	0
inkomba	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
ukubeka icala	0	1	1	0	0	1	0	0	0	0
izinsolo	0	1	0	0	0	1	0	0	0	0
ukunganakwa	0	1	1	0	1	1	0	1	0	0
bomdabu	0	0	0	0	0	0	0	0	0	0
abampofu	0	1	0	0	0	0	0	1	0	0
indigestion	0	0	0	0	0	0	0	0	0	0
uthukuthele	0	1	1	0	0	0	0	0	0	0
ukuthukuthela	0	1	1	0	1	0	0	0	0	0
indigo	0	0	0	0	0	0	0	0	0	0
ngokungaqondile	0	0	0	0	0	0	0	0	0	0
kubalulekile	0	0	0	0	0	0	0	0	0	0
akucacile	0	1	0	0	0	0	0	0	0	0
angabonakali	0	0	0	0	0	0	0	0	0	0
umuntu ngamunye	1	0	0	0	0	0	0	0	0	0
kungabonakali	0	0	0	0	0	0	0	0	0	1
ukufundiswa	0	1	1	0	0	1	0	0	0	0
indolent	0	1	0	0	0	0	0	0	0	0
indomitable	1	0	0	0	0	1	0	0	0	0
endlini	0	0	0	0	0	0	0	0	0	0
yenza	0	0	0	0	0	0	0	0	0	0
ihoxisiwe	0	0	0	0	0	0	0	0	0	0
inducement	0	0	0	0	0	0	0	0	0	0
ukufakwa	0	0	0	0	0	0	0	0	0	0
ukukhuluma	0	0	0	0	0	0	0	0	0	0
ukuzithokozisa	0	0	0	0	0	0	0	0	0	0
khumula	0	0	0	0	0	0	0	0	0	0
bekhuthele	0	0	0	0	0	0	0	0	0	0
imboni	0	0	0	0	0	0	0	0	0	0
ayinakwenzeka	1	0	0	0	0	0	0	0	0	0
ayisebenzi	0	1	0	0	0	0	0	0	0	0
engenzi lutho	0	1	0	0	1	0	0	0	0	0
ukungasebenzi	0	1	0	0	1	0	0	1	0	0
ayifanele	0	1	0	0	0	0	0	1	0	0
ukungapheleli	0	0	0	0	0	0	0	0	0	0
akuvumelekile	0	0	0	0	0	0	0	0	0	0
inept	0	1	1	0	1	0	0	0	0	0
ukungabi nalutho	0	1	0	0	1	1	0	1	0	0
ukungalingani	0	1	1	0	0	1	0	1	0	0
ukungalingani	0	1	0	0	0	0	0	0	0	0
inert	0	1	0	0	0	0	0	0	0	0
inertia	0	0	0	0	0	0	0	0	0	0
ukugwema	0	0	0	0	0	0	0	0	0	0
ukungasebenzi	0	0	0	0	0	0	0	0	0	0
akukhoxeka	0	1	1	0	1	0	0	1	0	0
engapheliyo	0	0	0	0	0	0	0	0	0	0
ayabizi	1	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	1	0	0	0	0	0	0	0	0
abangenalwazi	0	1	0	0	0	0	0	0	0	0
akucaci	0	1	0	0	0	0	0	0	1	0
ukungathembeki	0	0	0	0	0	0	0	0	0	1
ayinakwenzeka	1	0	0	0	0	0	0	0	0	0
i-infamous	0	1	1	0	1	1	0	0	0	0
ukuhlambalaza	0	1	0	0	0	0	0	1	0	0
usana	0	0	0	0	0	0	0	0	0	0
usana	1	0	0	1	0	1	1	0	1	0
i-infanticide	0	1	1	1	1	1	0	1	0	0
i-infantile	0	1	1	0	1	0	0	0	0	0
ukusondelana	0	0	0	0	0	0	0	0	0	0
i-infarct	0	1	0	0	0	1	0	0	1	0
ukuthatha izithombe	0	0	0	0	0	0	0	0	0	0
ayifinyeleleki	0	0	0	0	0	0	0	0	0	0
ukuthelela	0	1	0	0	1	0	0	0	0	0
ukutheleleka	0	1	0	0	0	1	0	0	0	0
ezithathelwanayo	0	1	0	0	1	1	0	1	0	0
ungapheli	0	0	0	0	0	0	0	0	0	0
ukuphawula	0	0	0	0	0	0	0	0	0	0
okungenasisekelo	0	0	0	0	0	0	0	0	0	0
ephansi	0	1	0	0	0	0	0	1	0	0
ukwehlisa	0	1	0	0	0	0	0	0	0	0
i-inferno	0	1	1	0	0	1	0	0	0	0
ezingenasifo	0	0	0	0	0	0	0	0	0	0
ukungabikho	0	1	0	0	0	0	0	1	0	0
ukushaywa umoya	0	1	0	0	1	1	0	0	0	0
ukungathembeki	0	1	1	0	1	1	0	0	0	0
ukungathembeki	0	1	1	0	1	1	0	1	0	0
ukungena	1	1	0	0	0	0	0	0	0	0
engapheli	1	0	0	0	0	0	0	0	0	0
okungenamkhawulo	0	0	0	0	0	0	0	0	0	0
okungapheliyo	0	0	0	0	0	0	0	0	0	0
okungapheliyo	1	0	0	1	0	0	1	0	0	1
uyagula	0	1	0	0	0	0	0	0	0	0
imishanguzo	0	0	0	0	0	0	0	0	0	0
ukukhubazeka	0	1	0	0	0	1	0	0	0	0
ukuvuvukala	0	1	0	0	0	0	0	0	0	0
ihliswe	0	1	0	0	0	0	0	0	0	0
ukwehla kwamandla emali	0	1	0	0	0	1	0	0	0	0
i-inflection	0	0	0	0	0	0	0	0	0	0
ukuphazamisa	0	1	1	0	0	1	0	1	0	0
ukuhlukunyezwa	0	1	0	0	0	1	0	1	0	0
i-inflorescence	0	0	0	0	0	0	0	0	0	0
ithonya	1	1	0	0	0	0	0	0	0	0
inethonya	1	0	0	0	0	0	0	0	0	1
umkhuhlane	0	1	0	0	0	0	0	0	0	0
ukudonsa	0	0	0	0	0	0	0	0	0	0
yazisa	0	0	0	0	0	0	0	0	0	1
okungakahleleki	0	0	0	0	0	0	0	0	0	0
ulwazi	0	0	0	0	0	0	0	0	0	0
ulwazi	1	0	0	0	0	0	0	0	0	0
waziswa	0	0	0	0	0	0	0	0	0	0
ummemezeli	0	1	0	0	0	0	0	0	0	0
iphutha	0	1	1	0	0	0	0	0	0	0
okungajwayelekile	0	0	0	0	0	0	0	0	1	0
njalo	0	1	0	0	0	0	0	0	0	0
ukuphulwa	0	1	0	0	0	0	0	0	0	0
inika	0	0	0	0	0	0	0	0	0	0
ifakwe	0	0	0	0	0	0	0	0	0	0
ukumnika	0	0	0	0	0	0	0	0	0	0
ingenangqondo	1	0	0	0	0	0	0	0	0	0
ubuhlakani	0	0	0	0	0	0	0	0	0	0
ingest	0	0	0	0	0	0	0	0	0	0
ukungenisa	0	0	0	0	0	0	0	0	0	0
ingot	0	0	0	0	0	0	0	0	0	0
ihlanganisiwe	0	0	0	0	0	0	0	0	0	0
isithako	0	0	0	0	0	0	0	0	0	0
ingress	0	0	0	0	0	0	0	0	0	0
uhlale	0	0	0	0	0	0	0	0	0	0
uhlala	0	0	0	0	0	0	0	0	0	0
owakhiwe	0	0	0	0	0	0	0	0	0	0
uhlala	0	0	0	0	0	0	0	0	0	0
inhalation	0	0	0	0	0	0	0	0	0	0
inhale	0	0	0	0	0	0	0	0	0	0
eziphilayo	0	0	0	0	0	0	0	0	0	0
ifa	0	0	0	0	0	0	0	0	0	0
ifa	1	0	0	1	0	0	1	0	1	1
ukuvimbela	0	1	1	0	1	0	0	1	0	0
ukuvimbela	0	0	0	0	0	0	0	0	0	0
okungenakuqhathaniswa	0	1	0	0	0	0	0	1	0	0
unhumanuntu	0	1	1	0	1	1	0	1	0	0
ubundlululo	0	1	0	0	0	0	0	1	0	0
inimical	0	1	1	0	0	0	0	1	0	0
inimitable	1	0	0	0	0	0	0	0	0	1
ububi	0	1	0	0	1	0	0	0	0	0
okokuqala	0	0	0	0	0	0	0	0	0	0
qalisa	0	0	0	0	0	0	0	0	0	0
iqalile	0	0	0	0	0	0	0	0	0	0
isinyathelo	0	0	0	0	0	0	0	0	0	0
inject	0	0	0	0	0	0	0	0	0	0
umjovo	0	0	0	0	0	1	0	0	0	0
umyalo	0	1	0	0	0	0	0	0	0	0
ukulimala	0	1	1	0	0	1	0	1	0	0
balimala	0	1	0	0	0	1	0	1	0	0
ukulimala	0	1	1	0	0	1	0	1	0	0
ukulimala	0	1	1	0	0	1	0	1	0	0
ukungabi nabulungisa	0	1	1	0	0	0	0	0	0	0
inkinobho	0	0	0	0	0	0	0	0	0	0
inkink	0	0	0	0	0	0	0	0	0	0
ngaphakathi	0	0	0	0	0	0	0	0	0	0
inlay	0	0	0	0	0	0	0	0	0	0
ukungena	0	0	0	0	0	0	0	0	0	0
ibanjwa	0	1	0	0	1	1	0	0	0	0
indlu	0	0	0	0	0	0	0	0	0	0
i-innate	0	0	0	0	0	0	0	0	0	0
ngaphakathi	0	0	0	0	0	0	0	0	0	0
izindlu	0	0	0	0	0	0	0	0	0	0
umninikhaya	0	0	0	0	0	0	0	0	0	0
ukungabi namlandu	1	0	0	0	0	0	0	0	0	0
engenacala	1	0	0	0	0	0	0	0	0	1
ngokungenacala	1	0	0	0	0	0	0	0	0	0
kungenacala	1	0	0	0	0	0	0	0	0	0
innovate	1	0	0	0	0	0	0	0	0	0
emisha	1	0	0	0	0	0	0	0	0	0
innuendo	0	0	0	0	0	0	0	0	0	0
engenakubalwa	0	0	0	0	0	0	0	0	0	0
inoculation	0	0	0	1	0	0	0	0	0	1
engasebenzi	0	1	1	0	0	0	0	0	0	0
okungahambi kahle	0	0	0	0	0	0	0	0	0	0
okungahleliwe	0	0	0	0	0	0	0	0	0	0
ukubuza	0	0	0	0	0	0	0	0	0	0
buza	0	0	0	0	0	0	0	0	0	0
buza	1	0	0	0	0	0	0	0	0	0
kubuza	0	0	0	0	0	0	0	0	0	0
uphenyo	1	0	0	1	0	0	0	0	0	0
ukubuza	1	0	0	0	0	0	0	0	0	0
i-insane	0	1	1	0	0	1	0	0	0	0
ukungena	0	1	1	0	1	1	0	1	0	0
ukubhalwa	0	0	0	0	0	0	0	0	0	0
okungaqondakali	0	0	0	0	0	0	0	0	0	0
insect	0	0	0	0	0	0	0	0	0	0
engavikelekile	0	1	1	0	0	1	0	1	0	0
ukungavikeleki	0	1	0	0	0	1	0	0	0	0
ahluke	1	0	0	0	0	0	1	0	0	1
faka	0	0	0	0	0	0	0	0	0	0
ifakwe	0	0	0	0	0	0	0	0	0	0
ukufaka	0	0	0	0	0	0	0	0	0	0
ngaphakathi	0	0	0	0	0	0	0	0	0	0
insidious	0	1	1	0	1	1	0	0	0	0
ukuqonda	0	0	0	0	0	0	0	0	0	0
insignia	1	0	0	0	0	0	0	0	0	0
okungabalulekile	0	1	0	0	0	0	0	0	0	0
akubalulekile	0	1	1	0	0	0	0	1	0	0
insipid	0	1	0	0	0	0	0	0	0	0
ukuphikelela	0	0	0	0	0	0	0	0	0	0
ukuthuka	0	1	0	0	0	0	0	0	0	0
engenayo i-insoluble	0	0	0	0	0	0	0	0	0	0
ukungabonakali	0	1	0	0	0	1	0	1	1	0
ukungabikho	0	1	0	0	0	1	0	1	0	1
hlola	0	0	0	0	0	0	0	0	0	0
umhloli	1	0	0	0	0	0	0	0	0	0
ugqozi	1	0	0	1	0	0	1	0	0	0
khuthaza	1	0	0	1	0	0	1	0	0	1
ephefumlelwe	1	0	0	0	0	0	1	0	1	1
ukungazinzi	0	1	0	0	1	1	0	0	0	0
faka	0	0	0	1	0	0	0	0	0	0
ukufakwa	0	0	0	0	0	0	0	0	0	0
isitolimende	0	0	0	0	0	0	0	0	0	0
isibonelo	0	0	0	0	0	0	0	0	0	0
okusheshayo	0	0	0	0	0	0	0	0	0	0
ngokushesha	0	0	0	0	0	0	0	0	0	0
ngokushesha	0	0	0	0	0	0	0	0	0	0
ukugqugquzela	0	1	0	0	0	0	0	0	0	0
ukugqugquzela	0	1	0	0	0	0	0	0	0	0
faka	0	0	0	0	0	0	0	0	0	0
ukukhanya	0	0	0	0	0	0	0	0	0	0
engokwemvelo	1	0	1	0	1	1	0	0	0	0
ukusekela	0	0	0	0	0	0	0	0	0	1
isikhungo	0	0	0	0	0	0	0	0	0	0
fundisa	1	0	0	0	0	0	0	0	0	1
ufundiswe	0	0	0	0	0	0	0	0	0	0
imfundo	1	0	0	0	0	0	0	0	0	1
ukufundisa	0	0	0	0	0	0	0	0	0	0
imiyalelo	0	0	0	1	0	0	0	0	0	1
efundisa	0	0	0	0	0	0	0	0	0	0
umfundisi	1	0	0	1	0	0	0	0	0	1
ithuluzi	0	0	0	0	0	0	0	0	0	0
insimbi	1	0	0	0	0	0	0	0	0	0
i-instrumentalist	0	0	0	0	0	0	0	0	0	0
insimbi	0	0	0	0	0	0	0	0	0	0
ukungasebenzi	0	1	1	0	0	0	0	0	0	0
ayanele	0	1	0	0	0	0	0	0	0	0
ngokungenasici	0	1	0	0	0	0	0	0	0	0
i-insular	0	0	0	0	0	0	0	0	0	0
u-insulate	0	0	0	0	0	0	0	0	0	0
ukugxila	0	0	0	0	0	0	0	0	0	1
ukuthuka	0	1	1	0	1	0	0	1	1	0
ukuthuka	0	1	1	0	1	1	0	1	0	0
umshuwalense	0	0	0	0	0	0	0	0	0	0
qinisekisa	1	0	0	0	0	0	0	0	0	1
abahlubuki	0	1	0	0	0	0	0	0	0	0
ezingenakulinganiswa	0	1	0	0	0	1	0	1	0	0
ukuvuka	0	1	1	0	0	0	0	0	0	0
eqinisiwe	1	0	0	0	0	0	0	0	0	1
okungabonakali	0	0	0	0	0	0	0	0	0	0
integer	0	0	0	0	0	0	0	0	0	0
okubalulekile	0	0	0	0	0	0	0	0	0	0
ukuhlanganisa	0	0	0	0	0	0	0	0	0	0
ukuhlanganiswa	0	0	0	0	0	0	0	0	0	0
ubuqotho	1	0	0	0	0	0	0	0	0	1
ukuqonda	1	0	0	0	0	0	0	0	0	0
ubuhlakani	1	0	0	0	0	0	0	0	0	0
ukuhlakanipha	1	0	0	0	0	1	1	0	0	1
ohlakaniphile	1	0	0	0	0	0	0	0	0	1
ukuhlakanipha	0	0	0	0	0	0	0	0	0	0
ihlakaniphile	0	0	0	0	0	0	0	0	0	0
uhlose	0	0	0	0	0	0	0	0	0	1
okuhlosiwe	1	0	0	1	0	0	0	0	0	0
ehlose	0	0	0	0	0	0	0	0	0	0
kakhulu	1	1	1	0	1	1	1	0	1	1
kakhulu	0	0	0	0	0	0	0	0	0	0
qinisa	0	0	0	0	0	0	0	0	0	0
amandla	0	0	0	0	0	0	0	0	0	0
inhloso	0	0	0	0	0	0	0	0	0	0
inhloso	0	0	0	0	0	0	0	0	0	0
ngenhloso	0	0	0	0	0	0	0	0	0	0
ngenhloso	0	0	0	0	0	0	0	0	0	0
phakathi	0	1	0	0	0	0	0	1	0	0
ukuxhumana	0	0	0	0	0	0	0	0	0	0
thinta	0	0	0	0	0	1	0	1	0	0
thinta	0	0	0	0	0	0	0	0	0	0
ukukhulelwa	0	0	0	0	0	0	0	0	0	0
ukuncenga	0	0	0	0	0	0	0	0	0	1
ukushintshana	0	0	0	0	0	0	0	0	0	0
ezishintshashintshayo	0	0	0	0	0	0	0	0	0	0
zashintshaniswa	0	0	0	0	0	0	0	0	0	0
i-intercom	0	0	0	0	0	0	0	0	0	0
ubulili	1	0	0	0	0	0	0	0	0	0
ukuxhasana	0	0	0	0	0	0	0	0	0	0
ukuzimela	0	0	0	0	0	0	0	0	0	0
ukuvinjelwa	0	1	0	0	0	0	0	0	0	0
inzalo	1	0	0	0	0	0	0	0	0	0
unentshisekelo	1	0	0	0	1	0	0	1	0	0
ezithakazelisayo	1	0	0	0	0	0	0	0	0	0
ukuphazamiseka	0	1	0	0	0	0	0	0	0	0
i-interferometer	0	0	0	0	0	0	0	0	0	0
okwesikhashana	0	0	0	1	0	0	0	0	0	0
ingaphakathi	1	0	0	0	1	0	0	0	0	1
i-interlocutory	1	0	0	0	0	0	0	0	0	0
hlangana	1	0	0	0	0	0	0	0	0	0
umlamuleli	0	0	0	0	0	0	0	0	0	0
okuphakathi	0	0	0	0	0	0	0	0	0	0
ukuzwakalisa	0	1	0	0	0	0	0	1	0	0
singapheli	1	1	1	1	0	0	0	0	0	0
ukuphumula	0	0	0	1	0	0	0	0	0	0
okuphakathi	0	0	0	0	0	0	0	0	0	0
intern	0	0	0	0	0	0	0	0	0	0
ngaphakathi	0	0	0	0	0	0	0	0	0	0
ngaphakathi	0	0	0	0	0	0	0	0	0	0
international	0	0	0	0	0	0	0	0	0	0
i-interpolate	0	0	0	0	0	0	0	0	0	0
ukubhala	0	0	0	0	0	0	0	0	0	0
ukuhumusha	0	0	0	0	0	0	0	0	0	0
